file,day,split,mean_ydif,max_ydif,moving_pct,sound_sec,sound_frac,sound_iv,weak_D2_moving,weak_D8_sound
2026-07-07_08-25-30.mp4,2026-07-07,train,0.191,6.1558,0.0336,0,0.0,[],,0
2026-07-07_08-25-42.mp4,2026-07-07,train,0.1835,5.969,0.042,0,0.0,[],,0
2026-07-07_08-25-54.mp4,2026-07-07,train,0.2043,3.9733,0.0588,0,0.0,[],,0
2026-07-07_08-26-06.mp4,2026-07-07,train,0.3017,8.8278,0.049,0,0.0,[],,0
2026-07-07_08-31-48.mp4,2026-07-07,train,0.1789,1.8627,0.0504,0,0.0,[],,0
2026-07-07_08-32-00.mp4,2026-07-07,train,0.1319,4.0088,0.0336,0,0.0,[],0,0
2026-07-07_08-32-48.mp4,2026-07-07,train,0.1635,1.5174,0.0164,0,0.0,[],,0
2026-07-07_08-40-06.mp4,2026-07-07,train,0.3687,1.7338,0.0588,0,0.0,[],,0
2026-07-07_08-40-18.mp4,2026-07-07,train,0.1638,1.6888,0.042,0,0.0,[],,0
2026-07-07_08-40-30.mp4,2026-07-07,train,0.133,4.1436,0.0336,0,0.0,[],0,0
2026-07-07_08-40-42.mp4,2026-07-07,train,0.1922,5.1844,0.042,0,0.0,[],,0
2026-07-07_08-40-54.mp4,2026-07-07,train,0.1448,2.6128,0.042,0,0.0,[],0,0
2026-07-07_08-41-06.mp4,2026-07-07,train,0.1911,2.4152,0.0504,0,0.0,[],,0
2026-07-07_08-56-30.mp4,2026-07-07,train,0.4912,2.906,0.1765,0.4,0.05,"[[4.2, 4.6]]",,
2026-07-07_08-56-42.mp4,2026-07-07,train,0.3288,7.3908,0.0504,0,0.0,[],,0
2026-07-07_08-56-54.mp4,2026-07-07,train,0.2514,9.5544,0.042,0,0.0,[],,0
2026-07-07_08-57-06.mp4,2026-07-07,train,0.2897,10.3838,0.0504,0,0.0,[],,0
2026-07-07_08-57-18.mp4,2026-07-07,train,0.2429,6.9444,0.0588,0,0.0,[],,0
2026-07-07_08-57-30.mp4,2026-07-07,train,0.1842,6.3849,0.042,0,0.0,[],,0
2026-07-07_08-57-42.mp4,2026-07-07,train,0.3451,3.8336,0.0645,0,0.0,[],,0
2026-07-07_08-59-06.mp4,2026-07-07,train,0.6,4.5465,0.1765,0,0.0,[],1,0
2026-07-07_08-59-18.mp4,2026-07-07,train,0.3059,5.6676,0.0924,0,0.0,[],,0
2026-07-07_08-59-30.mp4,2026-07-07,train,0.4412,7.1732,0.1345,0.4,0.05,"[[1.6, 1.8], [3.6, 3.8]]",,
2026-07-07_08-59-42.mp4,2026-07-07,train,0.3293,3.4513,0.1008,0,0.0,[],,0
2026-07-07_08-59-54.mp4,2026-07-07,train,0.4014,9.1881,0.084,0,0.0,[],,0
2026-07-07_09-00-06.mp4,2026-07-07,train,0.539,10.93,0.0849,0,0.0,[],1,0
2026-07-07_09-06-12.mp4,2026-07-07,train,0.2255,1.5514,0.0504,0,0.0,[],,0
2026-07-07_09-06-24.mp4,2026-07-07,train,0.1742,3.5368,0.0504,0,0.0,[],,0
2026-07-07_09-06-36.mp4,2026-07-07,train,0.1401,3.3008,0.0504,0,0.0,[],0,0
2026-07-07_09-06-48.mp4,2026-07-07,train,0.23,7.0796,0.0504,0,0.0,[],,0
2026-07-07_09-07-00.mp4,2026-07-07,train,0.5278,12.1127,0.1008,0,0.0,[],1,0
2026-07-07_09-07-12.mp4,2026-07-07,train,0.6307,5.9917,0.1781,0,0.0,[],1,0
2026-07-07_09-19-54.mp4,2026-07-07,train,0.4386,3.7984,0.1008,0,0.0,[],,0
2026-07-07_09-20-06.mp4,2026-07-07,train,0.3469,3.2983,0.0504,0.2,0.025,"[[1.2, 1.4]]",,
2026-07-07_09-20-18.mp4,2026-07-07,train,0.3482,2.0215,0.042,0.2,0.025,"[[4.8, 5.0]]",,
2026-07-07_09-20-30.mp4,2026-07-07,train,0.3208,6.4422,0.0672,0,0.0,[],,0
2026-07-07_09-20-42.mp4,2026-07-07,train,0.4298,3.2162,0.1176,0.2,0.025,"[[6.2, 6.4]]",,
2026-07-07_09-20-54.mp4,2026-07-07,train,0.4829,7.079,0.1364,0,0.0,[],,0
2026-07-07_09-21-06.mp4,2026-07-07,train,0.2501,1.4649,0.0588,0,0.0,[],,0
2026-07-07_09-21-18.mp4,2026-07-07,train,0.1217,3.0181,0.0336,0,0.0,[],0,0
2026-07-07_09-21-30.mp4,2026-07-07,train,0.1839,7.3553,0.0252,0,0.0,[],,0
2026-07-07_09-21-42.mp4,2026-07-07,train,0.1302,3.7987,0.0336,0,0.0,[],0,0
2026-07-07_09-21-54.mp4,2026-07-07,train,0.2079,5.456,0.0504,0,0.0,[],,0
2026-07-07_09-22-06.mp4,2026-07-07,train,0.5773,8.0044,0.0968,0,0.0,[],1,0
2026-07-07_09-24-30.mp4,2026-07-07,train,0.4836,3.4461,0.1092,1.2,0.15,"[[2.0, 2.4], [3.0, 3.6], [7.6, 7.8]]",,1
2026-07-07_09-24-42.mp4,2026-07-07,train,0.1317,2.3146,0.0336,0,0.0,[],0,0
2026-07-07_09-24-54.mp4,2026-07-07,train,0.4086,4.2757,0.1092,0,0.0,[],,0
2026-07-07_09-25-06.mp4,2026-07-07,train,0.4183,6.6954,0.084,0,0.0,[],,0
2026-07-07_09-25-18.mp4,2026-07-07,train,0.2429,5.1587,0.042,0,0.0,[],,0
2026-07-07_09-25-30.mp4,2026-07-07,train,0.2278,8.177,0.0504,0,0.0,[],,0
2026-07-07_09-25-42.mp4,2026-07-07,train,0.2398,6.7348,0.042,0,0.0,[],,0
2026-07-07_09-25-54.mp4,2026-07-07,train,0.1317,2.8774,0.042,0,0.0,[],0,0
2026-07-07_09-26-06.mp4,2026-07-07,train,0.1243,3.0769,0.0342,0,0.0,[],0,0
2026-07-07_09-26-24.mp4,2026-07-07,train,0.4578,2.5155,0.0672,0,0.0,[],,0
2026-07-07_09-26-36.mp4,2026-07-07,train,0.633,3.8836,0.1345,0,0.0,[],1,0
2026-07-07_09-26-48.mp4,2026-07-07,train,0.2486,4.89,0.042,0,0.0,[],,0
2026-07-07_09-27-00.mp4,2026-07-07,train,0.2517,3.8665,0.0756,0,0.0,[],,0
2026-07-07_09-27-12.mp4,2026-07-07,train,0.2306,6.575,0.0504,0,0.0,[],,0
2026-07-07_09-27-24.mp4,2026-07-07,train,0.1679,4.6274,0.042,0,0.0,[],,0
2026-07-07_09-27-36.mp4,2026-07-07,train,0.1561,3.2637,0.042,0,0.0,[],,0
2026-07-07_09-27-48.mp4,2026-07-07,train,0.385,5.7158,0.075,0,0.0,[],,0
2026-07-07_09-29-06.mp4,2026-07-07,train,0.4677,1.4491,0.084,0,0.0,[],,0
2026-07-07_09-29-18.mp4,2026-07-07,train,0.217,3.5238,0.0336,0,0.0,[],,0
2026-07-07_09-29-30.mp4,2026-07-07,train,0.1819,6.3665,0.042,0,0.0,[],,0
2026-07-07_09-29-42.mp4,2026-07-07,train,0.2036,5.0447,0.0588,0,0.0,[],,0
2026-07-07_09-29-54.mp4,2026-07-07,train,0.1831,3.7625,0.0588,0,0.0,[],,0
2026-07-07_09-30-06.mp4,2026-07-07,train,0.5094,5.7637,0.1765,0,0.0,[],1,0
2026-07-07_09-30-18.mp4,2026-07-07,train,0.65,4.4076,0.1597,0,0.0,[],1,0
2026-07-07_09-30-30.mp4,2026-07-07,train,0.1762,3.4118,0.0504,0,0.0,[],,0
2026-07-07_09-30-42.mp4,2026-07-07,train,0.1468,2.6288,0.042,0,0.0,[],0,0
2026-07-07_09-30-54.mp4,2026-07-07,train,0.1579,2.4803,0.0588,0,0.0,[],,0
2026-07-07_09-31-06.mp4,2026-07-07,train,0.1746,5.5365,0.042,0,0.0,[],,0
2026-07-07_09-31-18.mp4,2026-07-07,train,0.2317,4.8929,0.0708,0,0.0,[],,0
2026-07-07_09-32-30.mp4,2026-07-07,train,0.3603,1.7485,0.0672,0,0.0,[],,0
2026-07-07_09-32-42.mp4,2026-07-07,train,0.4503,3.9182,0.1092,0,0.0,[],,0
2026-07-07_09-32-54.mp4,2026-07-07,train,0.6162,7.4266,0.1429,0,0.0,[],1,0
2026-07-07_09-33-06.mp4,2026-07-07,train,1.4889,13.4152,0.4454,0.6,0.075,"[[1.8, 2.0], [2.4, 2.6], [3.4, 3.6]]",1,1
2026-07-07_09-33-30.mp4,2026-07-07,train,0.2414,7.7486,0.0588,0,0.0,[],,0
2026-07-07_09-33-42.mp4,2026-07-07,train,0.1758,6.5804,0.0336,0,0.0,[],,0
2026-07-07_09-33-54.mp4,2026-07-07,train,0.1399,4.7764,0.042,0,0.0,[],0,0
2026-07-07_09-34-06.mp4,2026-07-07,train,0.1903,3.174,0.0577,0,0.0,[],,0
2026-07-07_09-54-18.mp4,2026-07-07,train,1.4393,9.6351,0.3529,0.2,0.025,"[[6.8, 7.0]]",1,
2026-07-07_09-54-30.mp4,2026-07-07,train,0.1839,5.6986,0.0504,0,0.0,[],,0
2026-07-07_09-54-42.mp4,2026-07-07,train,0.129,3.393,0.0336,0,0.0,[],0,0
2026-07-07_09-54-54.mp4,2026-07-07,train,0.1233,2.379,0.0252,0,0.0,[],0,0
2026-07-07_09-55-06.mp4,2026-07-07,train,0.1316,1.3314,0.0252,0,0.0,[],0,0
2026-07-07_09-55-18.mp4,2026-07-07,train,0.4184,9.7351,0.1081,0,0.0,[],,0
2026-07-07_10-13-59.mp4,2026-07-07,train,0.642,7.0056,0.1933,0,0.0,[],1,0
2026-07-07_10-14-11.mp4,2026-07-07,train,0.4254,3.0818,0.0756,0.2,0.025,"[[6.6, 6.8]]",,
2026-07-07_10-14-23.mp4,2026-07-07,train,0.5704,9.0808,0.0672,0.6,0.075,"[[1.8, 2.0], [2.8, 3.2]]",1,1
2026-07-07_10-14-35.mp4,2026-07-07,train,0.2078,4.6825,0.042,0,0.0,[],,0
2026-07-07_10-14-47.mp4,2026-07-07,train,0.1043,2.5612,0.0252,0,0.0,[],0,0
2026-07-07_10-14-59.mp4,2026-07-07,train,0.1186,3.3643,0.0252,0,0.0,[],0,0
2026-07-07_10-15-11.mp4,2026-07-07,train,0.2875,4.7597,0.0924,0,0.0,[],,0
2026-07-07_10-15-23.mp4,2026-07-07,train,0.4774,6.8601,0.1429,0,0.0,[],,0
2026-07-07_10-15-35.mp4,2026-07-07,train,0.2896,10.4528,0.0504,0,0.0,[],,0
2026-07-07_10-15-47.mp4,2026-07-07,train,0.2074,8.8225,0.042,0,0.0,[],,0
2026-07-07_10-15-59.mp4,2026-07-07,train,0.278,6.6681,0.0756,0,0.0,[],,0
2026-07-07_10-16-11.mp4,2026-07-07,train,0.7732,7.0718,0.12,0,0.0,[],1,0
2026-07-07_10-18-35.mp4,2026-07-07,train,0.2877,1.3992,0.0756,0,0.0,[],,0
2026-07-07_10-18-47.mp4,2026-07-07,train,0.4182,3.734,0.0252,0.4,0.05,"[[2.2, 2.4], [3.6, 3.8]]",,
2026-07-07_10-18-59.mp4,2026-07-07,train,0.3895,4.7657,0.1513,0,0.0,[],,0
2026-07-07_10-19-23.mp4,2026-07-07,train,0.2937,7.7936,0.042,0,0.0,[],,0
2026-07-07_10-19-35.mp4,2026-07-07,train,0.2044,6.1482,0.0504,0,0.0,[],,0
2026-07-07_10-19-47.mp4,2026-07-07,train,0.1698,5.5872,0.0504,0,0.0,[],,0
2026-07-07_10-19-59.mp4,2026-07-07,train,1.0408,2.836,0.5,0,0.0,[],1,0
2026-07-07_10-39-35.mp4,2026-07-07,train,0.1673,3.621,0.0336,0,0.0,[],,0
2026-07-07_10-39-47.mp4,2026-07-07,train,0.1545,2.2659,0.0504,0,0.0,[],,0
2026-07-07_10-39-59.mp4,2026-07-07,train,0.141,3.044,0.0504,0,0.0,[],0,0
2026-07-07_10-40-11.mp4,2026-07-07,train,0.3979,5.5919,0.1026,0,0.0,[],,0
2026-07-07_10-46-59.mp4,2026-07-07,train,0.602,11.2015,0.1261,0,0.0,[],1,0
2026-07-07_10-47-11.mp4,2026-07-07,train,0.1443,2.0309,0.0588,0,0.0,[],0,0
2026-07-07_10-47-35.mp4,2026-07-07,train,0.1337,3.5256,0.0504,0,0.0,[],0,0
2026-07-07_10-47-47.mp4,2026-07-07,train,0.1787,5.4491,0.042,0,0.0,[],,0
2026-07-07_10-47-59.mp4,2026-07-07,train,0.4045,5.5248,0.1092,0,0.0,[],,0
2026-07-07_10-48-11.mp4,2026-07-07,train,0.1628,4.2254,0.042,0,0.0,[],,0
2026-07-07_10-48-23.mp4,2026-07-07,train,0.1775,7.0289,0.0336,0,0.0,[],,0
2026-07-07_10-48-35.mp4,2026-07-07,train,0.1803,5.6558,0.0336,0,0.0,[],,0
2026-07-07_10-48-47.mp4,2026-07-07,train,0.2303,6.0633,0.0252,0,0.0,[],,0
2026-07-07_10-48-59.mp4,2026-07-07,train,0.3768,3.0428,0.0606,0,0.0,[],,0
2026-07-07_10-49-11.mp4,2026-07-07,train,0.5068,4.1873,0.1261,0,0.0,[],1,0
2026-07-07_10-49-23.mp4,2026-07-07,train,0.1354,1.7391,0.0336,0,0.0,[],0,0
2026-07-07_10-49-35.mp4,2026-07-07,train,0.3454,5.7041,0.1008,0,0.0,[],,0
2026-07-07_10-49-47.mp4,2026-07-07,train,0.2034,8.6024,0.0252,0,0.0,[],,0
2026-07-07_10-49-59.mp4,2026-07-07,train,0.3205,9.3467,0.0672,0,0.0,[],,0
2026-07-07_10-50-11.mp4,2026-07-07,train,0.3494,5.7484,0.08,0,0.0,[],,0
2026-07-07_10-53-41.mp4,2026-07-07,train,0.5256,3.6063,0.0924,0,0.0,[],1,0
2026-07-07_10-53-53.mp4,2026-07-07,train,0.4926,4.9426,0.1008,0,0.0,[],,0
2026-07-07_10-54-05.mp4,2026-07-07,train,0.712,4.5621,0.2017,0.6,0.075,"[[0.6, 1.0], [7.8, 8.0]]",1,1
2026-07-07_10-54-17.mp4,2026-07-07,train,0.2189,2.2196,0.084,0,0.0,[],,0
2026-07-07_10-54-29.mp4,2026-07-07,train,0.2798,6.8387,0.0672,0,0.0,[],,0
2026-07-07_10-54-41.mp4,2026-07-07,train,0.2171,4.4196,0.042,0,0.0,[],,0
2026-07-07_10-54-53.mp4,2026-07-07,train,0.1622,4.505,0.042,0,0.0,[],,0
2026-07-07_10-55-05.mp4,2026-07-07,train,0.2831,6.5158,0.0714,0,0.0,[],,0
2026-07-07_10-56-17.mp4,2026-07-07,train,0.4515,3.5238,0.1092,0,0.0,[],,0
2026-07-07_10-56-29.mp4,2026-07-07,train,0.5811,8.543,0.1092,0,0.0,[],1,0
2026-07-07_10-56-41.mp4,2026-07-07,train,0.4847,2.8972,0.1176,0,0.0,[],,0
2026-07-07_10-56-53.mp4,2026-07-07,train,0.2674,7.689,0.0588,0,0.0,[],,0
2026-07-07_10-57-05.mp4,2026-07-07,train,0.2235,3.7043,0.0588,0,0.0,[],,0
2026-07-07_10-57-17.mp4,2026-07-07,train,0.2278,3.7092,0.0504,0,0.0,[],,0
2026-07-07_10-57-29.mp4,2026-07-07,train,0.1924,5.5141,0.0252,0,0.0,[],,0
2026-07-07_10-57-41.mp4,2026-07-07,train,0.2372,4.3285,0.061,0,0.0,[],,0
2026-07-07_10-58-29.mp4,2026-07-07,train,0.7449,5.3561,0.2269,0,0.0,[],1,0
2026-07-07_10-58-41.mp4,2026-07-07,train,0.4351,3.4577,0.0756,0.4,0.05,"[[1.2, 1.6]]",,1
2026-07-07_10-58-53.mp4,2026-07-07,train,0.2449,5.7709,0.042,0,0.0,[],,0
2026-07-07_10-59-05.mp4,2026-07-07,train,0.2914,6.6565,0.0672,0,0.0,[],,0
2026-07-07_10-59-17.mp4,2026-07-07,train,0.233,5.4303,0.0504,0,0.0,[],,0
2026-07-07_10-59-29.mp4,2026-07-07,train,0.3001,5.8408,0.0588,0,0.0,[],,0
2026-07-07_10-59-41.mp4,2026-07-07,train,0.1598,2.9621,0.046,0,0.0,[],,0
2026-07-07_11-04-11.mp4,2026-07-07,train,0.4323,2.7844,0.0924,0,0.0,[],,0
2026-07-07_11-04-23.mp4,2026-07-07,train,0.3807,5.2015,0.0672,0,0.0,[],,0
2026-07-07_11-04-35.mp4,2026-07-07,train,0.365,1.5738,0.1008,0,0.0,[],,0
2026-07-07_11-04-47.mp4,2026-07-07,train,0.165,4.8581,0.042,0,0.0,[],,0
2026-07-07_11-04-59.mp4,2026-07-07,train,0.2424,8.0645,0.042,0,0.0,[],,0
2026-07-07_11-05-11.mp4,2026-07-07,train,0.2415,8.9832,0.0504,0,0.0,[],,0
2026-07-07_11-05-23.mp4,2026-07-07,train,0.2133,6.0854,0.0449,0,0.0,[],,0
2026-07-07_11-08-23.mp4,2026-07-07,train,0.4116,8.5046,0.084,0,0.0,[],,0
2026-07-07_11-08-35.mp4,2026-07-07,train,0.1866,6.9793,0.0252,0,0.0,[],,0
2026-07-07_11-08-47.mp4,2026-07-07,train,0.2,7.3983,0.0252,0,0.0,[],,0
2026-07-07_11-08-59.mp4,2026-07-07,train,0.3142,6.0823,0.0588,0,0.0,[],,0
2026-07-07_11-09-11.mp4,2026-07-07,train,0.1944,4.9342,0.0588,0,0.0,[],,0
2026-07-07_11-09-23.mp4,2026-07-07,train,0.4266,4.2165,0.1224,0,0.0,[],,0
2026-07-07_11-10-47.mp4,2026-07-07,train,0.3591,3.4933,0.0672,0,0.0,[],,0
2026-07-07_11-10-59.mp4,2026-07-07,train,0.3493,1.3051,0.0252,0,0.0,[],,0
2026-07-07_11-11-11.mp4,2026-07-07,train,0.3043,7.2954,0.0588,0.4,0.05,"[[1.2, 1.6]]",,1
2026-07-07_11-11-23.mp4,2026-07-07,train,0.3348,7.1381,0.042,0,0.0,[],,0
2026-07-07_11-11-35.mp4,2026-07-07,train,0.1513,4.0065,0.042,0,0.0,[],,0
2026-07-07_11-11-47.mp4,2026-07-07,train,0.1225,2.6914,0.0336,0,0.0,[],0,0
2026-07-07_11-11-59.mp4,2026-07-07,train,0.1567,3.3746,0.0508,0,0.0,[],,0
2026-07-07_11-13-17.mp4,2026-07-07,train,0.5609,4.9447,0.2017,0,0.0,[],1,0
2026-07-07_11-13-29.mp4,2026-07-07,train,0.1982,2.6915,0.0588,0,0.0,[],,0
2026-07-07_11-13-41.mp4,2026-07-07,train,0.3218,3.6831,0.0504,0,0.0,[],,0
2026-07-07_11-13-53.mp4,2026-07-07,train,0.3046,4.2592,0.042,0.2,0.025,"[[3.4, 3.6]]",,
2026-07-07_11-14-05.mp4,2026-07-07,train,0.2529,6.9393,0.0504,0,0.0,[],,0
2026-07-07_11-14-17.mp4,2026-07-07,train,0.4164,7.8207,0.0784,0,0.0,[],,0
2026-07-07_11-15-11.mp4,2026-07-07,train,0.6366,2.9904,0.2689,0.2,0.025,"[[3.6, 3.8]]",1,
2026-07-07_11-15-23.mp4,2026-07-07,train,0.9306,11.9878,0.2941,0,0.0,[],1,0
2026-07-07_11-15-35.mp4,2026-07-07,train,0.4859,1.9223,0.1261,1.0,0.125,"[[2.0, 2.4], [6.2, 6.6], [7.0, 7.2]]",,1
2026-07-07_11-15-47.mp4,2026-07-07,train,0.359,5.2522,0.1092,0.4,0.05,"[[0.0, 0.4]]",,1
2026-07-07_11-15-59.mp4,2026-07-07,train,0.1593,3.4283,0.042,0,0.0,[],,0
2026-07-07_11-16-11.mp4,2026-07-07,train,0.1569,5.9103,0.0336,0,0.0,[],,0
2026-07-07_11-16-23.mp4,2026-07-07,train,0.1241,2.6476,0.0252,0,0.0,[],0,0
2026-07-07_11-16-35.mp4,2026-07-07,train,0.4105,3.2229,0.1345,0,0.0,[],,0
2026-07-07_11-16-47.mp4,2026-07-07,train,0.7616,11.4067,0.1849,0,0.0,[],1,0
2026-07-07_11-16-59.mp4,2026-07-07,train,0.3582,6.544,0.0924,0,0.0,[],,0
2026-07-07_11-17-11.mp4,2026-07-07,train,0.2083,4.8982,0.042,0,0.0,[],,0
2026-07-07_11-17-23.mp4,2026-07-07,train,0.1496,5.675,0.0336,0,0.0,[],0,0
2026-07-07_11-17-35.mp4,2026-07-07,train,0.292,6.0606,0.042,0,0.0,[],,0
2026-07-07_11-17-47.mp4,2026-07-07,train,0.4081,5.6067,0.0909,0,0.0,[],,0
2026-07-07_11-19-29.mp4,2026-07-07,train,0.4116,1.7339,0.084,0.6,0.075,"[[1.6, 2.0], [7.4, 7.6]]",,1
2026-07-07_11-19-41.mp4,2026-07-07,train,0.6899,12.4831,0.1597,0,0.0,[],1,0
2026-07-07_11-19-53.mp4,2026-07-07,train,0.393,5.961,0.0756,0,0.0,[],,0
2026-07-07_11-20-05.mp4,2026-07-07,train,0.3887,5.6168,0.0504,0.2,0.025,"[[7.2, 7.4]]",,
2026-07-07_11-20-17.mp4,2026-07-07,train,0.5705,7.4283,0.1092,0,0.0,[],1,0
2026-07-07_11-20-29.mp4,2026-07-07,train,0.5362,4.8735,0.1092,0,0.0,[],1,0
2026-07-07_11-20-41.mp4,2026-07-07,train,0.4289,3.9198,0.1176,0,0.0,[],,0
2026-07-07_11-20-53.mp4,2026-07-07,train,0.4919,16.814,0.0756,0,0.0,[],,0
2026-07-07_11-21-05.mp4,2026-07-07,train,0.2145,6.229,0.0504,0,0.0,[],,0
2026-07-07_11-21-17.mp4,2026-07-07,train,0.3248,7.3015,0.0756,0,0.0,[],,0
2026-07-07_11-21-29.mp4,2026-07-07,train,0.2832,5.6842,0.0756,0,0.0,[],,0
2026-07-07_11-21-41.mp4,2026-07-07,train,0.2304,3.9452,0.061,0,0.0,[],,0
2026-07-07_11-22-11.mp4,2026-07-07,train,0.5271,2.2473,0.1681,0.2,0.025,"[[4.0, 4.2]]",1,
2026-07-07_11-22-23.mp4,2026-07-07,train,0.6965,5.6373,0.1429,0.4,0.05,"[[0.0, 0.4]]",1,1
2026-07-07_11-22-35.mp4,2026-07-07,train,0.3946,2.1445,0.0588,0,0.0,[],,0
2026-07-07_11-22-47.mp4,2026-07-07,train,0.545,8.3369,0.1261,0,0.0,[],1,0
2026-07-07_11-22-59.mp4,2026-07-07,train,0.3239,4.0658,0.0672,0,0.0,[],,0
2026-07-07_11-23-11.mp4,2026-07-07,train,0.1817,5.8358,0.0504,0,0.0,[],,0
2026-07-07_11-23-23.mp4,2026-07-07,train,0.2544,4.2215,0.0756,0.2,0.025,"[[2.8, 3.0]]",,
2026-07-07_11-23-35.mp4,2026-07-07,train,0.1462,2.5526,0.042,0,0.0,[],0,0
2026-07-07_11-23-47.mp4,2026-07-07,train,0.2338,8.3328,0.0504,0,0.0,[],,0
2026-07-07_11-24-17.mp4,2026-07-07,train,0.5989,1.8019,0.1261,0.4,0.05,"[[0.6, 1.0]]",1,1
2026-07-07_11-24-29.mp4,2026-07-07,train,0.548,3.7115,0.0672,0,0.0,[],1,0
2026-07-07_11-24-41.mp4,2026-07-07,train,0.3591,4.8983,0.084,0,0.0,[],,0
2026-07-07_11-24-53.mp4,2026-07-07,train,0.1716,6.0792,0.0336,0,0.0,[],,0
2026-07-07_11-25-05.mp4,2026-07-07,train,0.4583,9.8254,0.1008,0,0.0,[],,0
2026-07-07_11-25-17.mp4,2026-07-07,train,0.1467,5.2153,0.042,0,0.0,[],0,0
2026-07-07_11-25-29.mp4,2026-07-07,train,0.1932,7.4391,0.0336,0,0.0,[],,0
2026-07-07_11-25-41.mp4,2026-07-07,train,3.8267,13.5124,0.5833,0,0.0,[],1,0
2026-07-07_11-25-59.mp4,2026-07-07,train,0.466,3.9564,0.1513,0,0.0,[],,0
2026-07-07_11-26-11.mp4,2026-07-07,train,0.8131,11.6308,0.1345,0.6,0.075,"[[3.4, 3.8], [5.0, 5.2]]",1,1
2026-07-07_11-26-23.mp4,2026-07-07,train,1.1623,17.3626,0.2773,0.8,0.1,"[[1.2, 1.4], [5.8, 6.2], [6.8, 7.0]]",1,1
2026-07-07_11-26-35.mp4,2026-07-07,train,0.6967,6.0153,0.2017,0.6,0.075,"[[4.6, 5.0], [7.8, 8.0]]",1,1
2026-07-07_11-26-47.mp4,2026-07-07,train,0.775,6.7137,0.2017,0.6,0.075,"[[3.0, 3.2], [5.2, 5.6]]",1,1
2026-07-07_11-26-59.mp4,2026-07-07,train,0.6799,6.2757,0.1176,0,0.0,[],1,0
2026-07-07_11-27-11.mp4,2026-07-07,train,0.1812,1.9972,0.0504,0,0.0,[],,0
2026-07-07_11-27-23.mp4,2026-07-07,train,0.28,5.7696,0.0504,0,0.0,[],,0
2026-07-07_11-27-35.mp4,2026-07-07,train,0.357,11.441,0.0672,0,0.0,[],,0
2026-07-07_11-27-47.mp4,2026-07-07,train,0.2548,5.3488,0.0588,0,0.0,[],,0
2026-07-07_11-27-59.mp4,2026-07-07,train,1.0541,6.5714,0.2,0,0.0,[],1,0
2026-07-07_11-28-53.mp4,2026-07-07,train,0.5278,2.2135,0.1597,0.2,0.025,"[[6.6, 6.8]]",1,
2026-07-07_11-29-05.mp4,2026-07-07,train,0.6701,7.6643,0.1429,0.4,0.05,"[[1.4, 1.6], [2.8, 3.0]]",1,1
2026-07-07_11-29-17.mp4,2026-07-07,train,1.3357,13.1586,0.3361,1.0,0.125,"[[1.0, 1.2], [1.4, 1.6], [2.2, 2.6], [2.8, 3.0]]",1,1
2026-07-07_11-29-29.mp4,2026-07-07,train,0.1693,4.8469,0.042,0,0.0,[],,0
2026-07-07_11-29-41.mp4,2026-07-07,train,0.1943,7.3837,0.0504,0,0.0,[],,0
2026-07-07_11-29-53.mp4,2026-07-07,train,0.1391,3.7951,0.0336,0,0.0,[],0,0
2026-07-07_11-30-05.mp4,2026-07-07,train,0.16,3.8359,0.0336,0,0.0,[],,0
2026-07-07_11-30-17.mp4,2026-07-07,train,0.3119,6.0204,0.093,0,0.0,[],,0
2026-07-07_11-57-10.mp4,2026-07-07,train,1.2582,8.3963,0.4202,0,0.0,[],1,0
2026-07-07_11-57-34.mp4,2026-07-07,train,0.1104,2.1674,0.0252,0,0.0,[],0,0
2026-07-07_11-57-46.mp4,2026-07-07,train,0.0895,2.2239,0.0252,0,0.0,[],0,0
2026-07-07_11-57-58.mp4,2026-07-07,train,0.1358,5.0519,0.0252,0,0.0,[],0,0
2026-07-07_11-58-10.mp4,2026-07-07,train,0.1467,1.2821,0.027,0,0.0,[],0,0
2026-07-07_11-59-04.mp4,2026-07-07,train,0.2396,1.4425,0.0504,0.4,0.05,"[[0.8, 1.2]]",,
2026-07-07_11-59-16.mp4,2026-07-07,train,0.3731,1.3869,0.0252,0,0.0,[],,0
2026-07-07_11-59-28.mp4,2026-07-07,train,0.2221,3.2676,0.0504,0,0.0,[],,0
2026-07-07_11-59-40.mp4,2026-07-07,train,0.3032,2.1585,0.0336,0.2,0.025,"[[6.4, 6.6]]",,
2026-07-07_11-59-52.mp4,2026-07-07,train,0.2899,1.3508,0.0252,0.2,0.025,"[[6.2, 6.4]]",,
2026-07-07_12-00-04.mp4,2026-07-07,train,0.3936,3.0347,0.0588,0,0.0,[],,0
2026-07-07_12-00-16.mp4,2026-07-07,train,0.2474,1.4811,0.0336,0,0.0,[],,0
2026-07-07_12-00-28.mp4,2026-07-07,train,0.3359,2.1213,0.0672,0,0.0,[],,0
2026-07-07_12-00-40.mp4,2026-07-07,train,0.2513,2.5052,0.0504,0,0.0,[],,0
2026-07-07_12-00-52.mp4,2026-07-07,train,0.1017,2.0622,0.0084,0,0.0,[],0,0
2026-07-07_12-01-04.mp4,2026-07-07,train,0.0972,2.0448,0.0336,0,0.0,[],0,0
2026-07-07_12-01-16.mp4,2026-07-07,train,0.1622,5.7213,0.0427,0,0.0,[],,0
2026-07-07_12-02-28.mp4,2026-07-07,train,0.1924,1.7519,0.0504,0,0.0,[],,0
